,제목,작가,장르,줄거리,url,썸네일,플랫폼,키워드
254,FFF급 관심용사,"깡무, 파르나르",액션/무협,"갑자기 용사로 소환된 판타지 세계. 10년간의 고생 끝에 마침내 마왕을 쓰러트리지만 성적표를 받고 10년 전 소환된 날로 회귀하는데…
한수는 과연 판타지 세계에서 집으로 돌아갈 수 있을까?",https://webtoon.kakao.com/content/FFF급-관심용사/2673,https://kr-a.kakaopagecdn.com/P/C/2673/sharing/2x/6df20d28-9fdb-4983-b659-927153a15f07.jpg,카카오웹툰,"['고생', '날로', '무협', '간의', '마침내']"
255,"아빠, 나 이 결혼 안 할래요!","유리, Roal, 홍희수",로맨스 판타지,"모두에게 미움받는 악녀 '쥬벨리안.’
사랑했던 애인도 단 하나뿐인 가족, 아버지에게도 
버림받고 쓸쓸히 죽어버린 비참한 악역…
쥬벨리안이 바로 나라고?

인생 2회차 
이렇게 된 이상 사랑받는 건 텄다!
아버지의 돈으로 꿀이나 빨겠어!

화려한 공녀라이프를 선언했건만, 
아니, 아버지! 싸이코패스 황태자가 제 결혼 상대라고요?
방법은 단 하나, 계약 연애뿐!
그리고 상대로는 아버지의 제자가 좋겠다고 결론 내린다. 
바로 그 남자가 황태자인 줄 모른 채….",https://webtoon.kakao.com/content/아빠-나-이-결혼-안-할래요/2472,https://kr-a.kakaopagecdn.com/P/C/2472/sharing/2x/4d236e00-e876-4a5e-86bd-1b42390dd9dc.jpg,카카오웹툰,"['아버지', '결혼', '계약', '고요', '공녀']"
256,타임룰렛,"시뉴, 배삼공, 최예균",판타지 드라마,"한국대 로스쿨의 엘리트 코스를 밟고 있는 정훈.
일류대의 변호사라면 탄탄대로가 펼쳐질 줄 알았지만
세상의 벽은 높기만 하다.
설상가상으로 뺑소니를 당한 아버지까지…!

좌절한 그의 눈에 이상한 나침반 같은 물건이 들어온다!
곧이어 갑자기 나타난 '준'이라는 메신저!
타임룰렛은 자신의 능력으로 여행자의 소원을 들어준다는데…
생각지 못한 미션과 위기들! 그리고 시간 여행의 대가, 카르마까지!
정훈은 시간 여행을 하며 뺑소니범의 단서를 찾아내고,
미션을 무사히 수행해나갈 수 있을까?!",https://webtoon.kakao.com/content/타임룰렛/2525,https://kr-a.kakaopagecdn.com/P/C/2525/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['정훈', '뺑소니', '범의', '갑자기', '능력']"
257,마탄의 사수,"샤이멜, 글피, 이수백",학원/판타지,"부대에서 명사수로 꼽히는 부사관 
'하이하' 는 어느날, 탄통이 폭발하는 사고로 인해 하반신 마비가 되어버린다. 
그의 하반신을 원래대로 돌리려면 20억이라는 거금이 필요하다.
절망하며 집에서 침울해하고 있던 중,
사촌동생의 권유로 '미들어스' 라는 게임을 접하게 된다.
가상 현실게임 '미들 어스' 에서획득한 돈은 현실의 돈이 된다!
수술비를 벌기위해 미들어스에 뛰어든 이하. 하지만 캐릭터 생성 때 가장 성능이 낮은 '머스킷티어' 를 고르게 되고 마는데...
""흑색 화약, 쇠구슬, 꼬질대. 진짜 '머스킷티어' 가 뭔지 보여주마!",https://webtoon.kakao.com/content/마탄의-사수/2470,https://kr-a.kakaopagecdn.com/P/C/2470/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['어스', '게임', '명사', '부사관', '수로']"
258,그냥 악역으로 살겠습니다,"대전환, 베베, 김다함",로맨스 판타지,"책 속 악역, 공작 영애에 빙의했다!
감히 여주인공을 죽이려한 살인미수범이 이 몸의 주인이라고?
 
기왕 이렇게 된 거 조용한 곳에서 놀고먹으며 막 살자! 고 생각한 것도 잠시.
벌로 쫓겨난 북방의 이곳은 너무너무너무 추웠다.
얼어 죽기 전에 불꽃의 대악마를 불러내 벽난로에 불을 지폈는데…
 
…쟤 왜 안 돌아가? 할 일 다 했으면 가야 하는 거 아냐?!
불 피우려다 악마와 종신계약 한 것도 당황스러운데 욕구 해소(?)까지 책임지라니!
 
대형 멍멍이 악마님과 부스러기 악역 영애님의
티격태격 로맨스 <그냥 악역으로 살겠습니다>",https://webtoon.kakao.com/content/그냥-악역으로-살겠습니다/2475,https://kr-a.kakaopagecdn.com/P/C/2475/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['악마', '악역', '당황', '부스러기', '종신']"
259,그 오빠들을 조심해!,"민이영, 플루토스",로맨스 판타지,"7살에 어머니를 여의고 에른스트 공작가에 입양된 하리.
에른스트의 삼 형제에게 갖은 핍박을 받아왔지만
시집을 가게 되면서 드디어 피눈물 나던 생활을 끝내게 되었다.
 
그런데 웬걸?
자다 일어났더니 지옥 같던 어린 시절로 돌아온 게 아닌가! 꿈인가?!
 
흥, 당장 깰 꿈이 아니라면
이제는 나도 눈치 안보고 맘대로 살거야!
 
하리는 그렇게 삐뚤어지기로 결심했다.",https://webtoon.kakao.com/content/그-오빠들을-조심해/2367,https://kr-a.kakaopagecdn.com/P/C/2367/sharing/2x/a881cdba-3ffc-4a17-8e54-8ba3b8fce871.jpg,카카오웹툰,"['하리', '생활', '가게', '갖은', '른스트']"
260,일상생활 가능하세요?,"시녹, 팀오리온, 정경윤",로맨스,"유일 호텔의 대표이사 이호진. 외모, 집안, 능력 
모두 뛰어난데다가 겸손하고 예의까지 바르다!
 
그런 그의 천적은 동갑내기 사촌 이영준.
다른 이에게 향할 관심과 스포트라이트까지 
죄다 가져가 버리는 얄미움의 최종 보스 그를 '멕이기' 위해.
호진은 영준이 가지지 못한 미술 작품을 손에 넣으려 한다.
 
그러려면 그림 주인의 막내딸 한서정의 남편 자리를 
꿰차야 하는데.......
 
 
<김비서가 왜 그럴까>의 스핀오프 정경윤 소설, 웹툰으로 찾아온다.",https://webtoon.kakao.com/content/일상생활-가능하세요/2471,https://kr-a.kakaopagecdn.com/P/C/2471/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['호진', '내기', '사촌', '미술', '보스']"
261,프리실라의 결혼 의뢰,"메로나, 임서림",로맨스 판타지,"프리실라 모티아는 용병단에서 마법사로 일하고 있지만, 
 한때 영지를 가진 백작가의 외동딸이었다.
 아버지가 돌아가시고, 
 계모가 사치품으로 재산을 모두 탕진해 10살 연상의 이혼남에게 팔아먹기 전까진…….
 
 용병일을 하다 닥친 사고로
 프리실라는 죽기 직전 ‘드래곤 하트’를 손에 넣는다.
 잃어버린 15년을 되찾을 기회!
 그녀는 큰 모험을 시도하기로 결심한다.
 
 “돌아왔구나!”
 
 하지만, 돌아온 프리실라를 기다리고 있는 건 엄청난 빚과 
 그녀와의 결혼으로 영지와 작위를 빼앗을 궁리를 하는 이혼남.
 
 프리실라는 복수를 위해
 전장의 검은 사신 키안 루스틴을 찾아간다.
 
 “당신에게 의뢰를 하고 싶어요.”
 “무슨 의뢰죠? 암살의뢰인가요?”
 
 “키안 루스틴! 제 남편이 되어주세요.”
 
 과연, 프리실라는 의뢰를 허락받고 영지도 사랑도 쟁취할 수 있을까?",https://webtoon.kakao.com/content/프리실라의-결혼-의뢰/2357,https://kr-a.kakaopagecdn.com/P/C/2357/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['실라', '프리', '이혼', '영지', '용병']"
262,프로레슬링의 신,"COBY, 홍상기, 뇌조",판타지 드라마,"누구보다 프로레슬링을 사랑하지만, 인종의 한계를 넘지 못한 준호킴.
성과 없는 은퇴 후 공사장 잡부로 일하던 와중 불의의 사고에 휘말리고…
눈을 떠보니 WWF 입사 시험 전날로 돌아왔다?!
 
“이번엔 내 커리어를 승률 0.7%의 악역 쿵-퓨리로 끝내지 않겠어!”
 
죽도록 구르며 배운 기술들과 미래에 대한 정보를 가진 채
20대의 몸으로 회귀했다.
커리어 내내 패배 전문 악역 자버(Jobber)로 구르던 역사를 반복하지 않겠다.
앞으로 한 시대를 풍미할 레슬러들과 함께 프로레슬링계의 역사를 다시 쓴다.
 
시대의 ‘아이콘’이라 불리는 프로레슬링의 신이 되기 위해!",https://webtoon.kakao.com/content/프로레슬링의-신/2458,https://kr-a.kakaopagecdn.com/P/C/2458/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['성과', '말리', '불의', '사고', '사랑']"
263,미필적 고의에 의한 관계,"민주[김동혜], 수빈[악어스튜디오], 박얼빈",로맨스,2019년 12월 25일 크리스마스. 보통의 연인들이라면 낭만적이고 뜨거운 밤을 보내게 되는 이 특별한 날에 여주인공 은결은 차갑고 처절한 이별을 당하고 만다. 이별의 상처를 잊으려는 듯 미친 듯이 일에만 매달리며 어느새 다시 맞은 2020년 크리스마스. 친구인 이수로부터 전 남친 민호의 결혼 소식을 듣게 된다. 울적한 마음을 안고 집으로 돌아가던 은결은 도중에 낯선 가게인 'Moon Bar'를 마주치고 홀리듯 들어가게 된다. 자신을 따뜻하게 맞이하여 주는 가게의 분위기에 마음을 놓은 은결은 바텐더의 권유로 소원을 들어준다는 소문을 가진 '달을 담은 잔'을 주문하여 마신다. 1년 전으로 돌아가고 싶다는 바람을 간절히 담아서.,https://webtoon.kakao.com/content/미필적-고의에-의한-관계/2450,https://kr-a.kakaopagecdn.com/P/C/2450/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['은결', '가게', '마음', '이별', '크리스마스']"
264,이별을 희망합니다,"이오, 윤여음",로맨스 판타지,"빚쟁이들에게 쫓기다 사고로 죽어 『요정의 화원』 속으로 빙의했다.
 
그런데 왜 하필, 악녀에게 빙의한 거야!
 
희대의 팜므 파탈이자 악명 높은 악녀, 아이네 르 포레그린.
여주에게 악행을 부리며 괴롭히고, 아름다운 남자들을 수집하는 괴상한 취미까지 있다.
 
하지만 그녀는 결국 자신이 수집한 남주들에게 살해당하는데….
 
안 돼, 이렇게 죽을 순 없어!
 
좋아! 오늘부터 내 목표는 ‘이별’이다.
내 목숨을 위협하는 위험 요소는 단 하나도 남기지 않고 안전하게 이별하는 것!
 
“내가 오늘 공작저를 찾은 이유는 그대와 파혼을 하기 위해서가 아니라.”
“…….”
“파혼을 하지 않겠다는 의사를 전하기 위해서야.”
 
그런데 이 남자 왜 이러지? 여주와 사랑에 빠져야 할 대공이 파혼을 거부한다.
그뿐 아니라 속을 알 수 없는 암살 길드장 제이와,
모성애를 불러 일으키는 울프족 시온도 떨어뜨리려 할수록 더 달라붙는데….
 
그녀는 과연 세 명의 남자와 이별하고 목숨을 지켜낼 수 있을까?!",https://webtoon.kakao.com/content/이별을-희망합니다/2387,https://kr-a.kakaopagecdn.com/P/C/2387/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['남자', '여주', '목숨', '이별', '수집']"
265,자보트를 새 언니라고 부르지 마세요,"라돌, 아마, 안데르센러브",로맨스 판타지,"못된 새 언니는 가라, 걸크러쉬 뿜뿜 신상 언니가 떴다!
새 언니는 나쁘다고?! no no~ 신개념 새 언니 등장!

시골 출신 자보트는 웅장한 대저택 윈체스턴의 딸이 된다.
하지만 자보트는 재산을 상속받게 된 직후, 누군가에 의해 독살 위험에 처한다.
이때 자보트는 이복 자매인 신시아렐의 순수한 마음을 알게 된다.
간신히 살아난 자보트는 무도회에서 수수께끼의 제국 청년 멜릭을 만나게 된다.

이를 계기로 자보트는 우연히 경영 스승을 만나고,
공부를 하며 엄마에게 맡겨둔 집안의 경영상태가 엉망이라는 것을 깨닫는데…",https://webtoon.kakao.com/content/자보트를_새_언니라고_부르지_마세요/2500,https://kr-a.kakaopagecdn.com/P/C/2500/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['보트', '언니', '웅장', '저택', '개념']"
266,마검왕,"소구미, 나민채",액션/무협,"평범한 고등학생 진욱의
무림과 현실을 넘나드는 액션 판타지",https://webtoon.kakao.com/content/마검왕/2304,https://kr-a.kakaopagecdn.com/P/C/2304/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['무림', '고등학생', '무협', '판타지', '현실']"
267,회귀자 사용설명서,"도미, 미드나잇 스튜디오, 흙수저",판타지 드라마,"어느 날, 이 세계에 소환된 이기영.
정체를 알 수 없는 공간에 사람들과 함께 감금당했다. 
우왕좌왕한 순간 들려오는 섬찟한 경고. 
""살아남기 위해서, 당신의 재능과 특성을 이용하십시오.""

재능? 특성?
자신의 재능 창을 열어 능력을 확인하는데…
[플레이어의 재능 수치는 최하입니다.]

살아남을 수 없는 절망의 순간.
그에게 주어진 단 하나의 특성.

이거다. 

타인의 재능과 상태 창을 볼 수 있는 특성.
살아남기 위해 능력 있는 인간들에게 빌붙자.

그렇게 찾아낸 보물.
회귀자, 김현성.

이번 생이 2회차, 세계의 끝을 본 최강자. 
우리 끝까지 함께 하는 거다.
푸헤헿",https://webtoon.kakao.com/content/회귀자-사용설명서/2637,https://kr-a.kakaopagecdn.com/P/C/2637/sharing/2x/1df45404-4ef5-4b71-a4c9-f371c4195e6d.jpg,카카오웹툰,"['특성', '세계', '능력', '재능', '상태']"
268,폭군 오빠가 셋이래요,"km, 깨구리, 박하, 조밀",로맨스 판타지,"이름조차 없어 수요일로 불리는 요일 노예, 수요일. 작은 반항에 죽을 위기에 처한 그때,
""-드디어 찾았군.""
하루아침에 오빠가 셋이나 생겨 버렸다.
아스카니어 황가의 저주를 풀 유일한 열쇠가 나라고?
게다가 폭군이라고 불리는 오빠들이 왜 나한테만 다정한건데?!
갑자기 생긴 오빠들의 본격 막내 편애 로맨스, 폭군 오빠가 셋이래요.",https://webtoon.kakao.com/content/폭군-오빠가-셋이래요/2493,https://kr-a.kakaopagecdn.com/P/C/2493/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['로맨스', '오빠', '갑자기', '나라고', '막내']"
269,일곱번째 배심원,"김펄럭, 용두식, 박스, 윤홍기",드라마,"훈훈한 비주얼에 굵직한 목소리, 연기까지 되는  에이스 검사  윤진하.
국민참여재판 전담인 그에게 배당된 ‘화산역 여고생 노숙자 살인 사건’.

명백한 증거와 용의자의 자백, 천방지축 신입 변호사 상대까지 
손쉽게 처리할 수 있는 사건에 걸림돌이 등장한다. 
배심원 후보로 등장한 전직대통령 장석주. 

변수의 등장이 부담스러운 윤진하는 어떻게는 장석주를 기피하기로 마음먹는다.
그러나 배심원 선정 당일, 
운명처럼 장석주는 마지막 일곱번째  배심원으로 선정되고… .
평범해 보였던 노숙자 살인사건이 전직 대통령의 배심원 참여로
세간의 주목을 받기 시작하는데! 

숨겨진 진실을 발견하는 사람은 누구일까.",https://webtoon.kakao.com/content/일곱번째-배심원/2633,https://kr-a.kakaopagecdn.com/P/C/2633/sharing/2x/8f8be7f9-b3be-459a-a9ab-85d0f18b57ac.jpg,카카오웹툰,"['노숙자', '참여', '살인', '사건', '연기']"
270,"왜 이러세요, 공작님!","네프, 김쿠크다스",로맨스 판타지,"“나의 종달새, 내 영혼의 주군—
그런 슬픈 표정 하지 마.
종달새가 우울해하면 내 세상에는 온통 비가 내리는 것 같아.”
 
일명 사신(死神)으로 불리는 냉혈한, ‘로안 페르카 공작’.
한 달 전 손수 내 목을 치려던 그가 나의 남편이 되었다?!
그것도 공처가, 애처가를 넘어 나 ‘에르인’의 신봉자가 되어서!!!
 
진짜 사랑이면 좋겠지만 이 모든 것은 정체불명 마법의 힘,
심지어 그 마법이 점점 풀리고 있어-!!
 
이중인격(?) 두 남편(?)과의 명줄을 건 결혼생활, <왜 이러세요, 공작님!>",https://webtoon.kakao.com/content/왜-이러세요-공작님/2333,https://kr-a.kakaopagecdn.com/P/C/2333/sharing/2x/eacb00ec-9034-42cb-a533-7c7690741113.jpg,카카오웹툰,"['공작', '남편', '영혼', '우울', '종달새']"
