,제목,작가,장르,줄거리,url,썸네일,플랫폼,키워드
38,이 회사에 좋아하는 사람이 있습니다,에노모토 아카마루,"#로맨스#사내연애#귀여움#오피스
","""절대 들키면 안 돼!""
비밀스럽고 귀여운 두근두근 사내 연애 로맨스!
제과 기업 경리부에서 일하는
타테이시에겐 아무에게도
말할 수 없는 비밀이 있다.
그것은 불과 어제 생긴
귀여운 연인의 존재.
왜냐하면 상대는 같은 회사
기획부에서 일하는
기센 여자 동기
미츠야이기 때문─!
Kono Kaisha Ni Suki Na Hito Ga Imasu
ⓒAkamaru Enomoto 2019
All rights reserved.
First published in Japan in 2019 by Kodansha Ltd., Tokyo
Korean translation rights arranged by Kodansha Ltd.
",https://www.lezhin.com/ko/comic/office_romance,https://ccdn.lezhin.com/v2/comics/5023315744063488/images/tall.jpg?updated=1611298014877&width=840,레진코믹스,"['동기', '불과', '연인', '기획', '상대']"
39,오타쿠에게 사랑은 어려워,후지타,"#덕후#오피스#사내연애#개그#로맨스
","나루미는 매번 오타쿠라는 이유로 차이고, 그럴 때마다 게임 오타쿠인 히로타카에게 하소연한다. 사귀는 게 아까울 정도로 죽이 잘 맞던 두 사람, 둘의 관계에 변화가 일어나는데!  ""나라면 아이템 수집이든 렙업이든 얼마든지 같이 해줄거고, 야근해도 기다려 줄거고, 실망시키지도 울리지도 않을 거야.""
일본 pixiv 초인기 연재작 레진 독점 선공개
",https://www.lezhin.com/ko/comic/otakoi,https://ccdn.lezhin.com/v2/comics/6466786480095232/images/tall.jpg?updated=1641196980770&width=840,레진코믹스,"['수집', '아이템', '일본', '게임', '근해']"
40,소라해나!,작불,"#짝사랑#귀여움#썸#학원#백합
","""저, 남자친구가 생기게 도와주세요!!""
""좋아, 대신 내가 대학가게 도와줘♪""
얼떨결에 양아치 우해나의 인생을 책임지게 된 명문제일여고 전교 1등 윤소라.
설상가상으로 소라가 설레는 건, ‘남자친구 후보’가 아니라 ‘해나 언니’인데...?!
거짓말 때문에 시작하는 학원 GL 로맨스!
",https://www.lezhin.com/ko/comic/sorahaena,https://ccdn.lezhin.com/v2/comics/4968786635063296/images/tall.jpg?updated=1637543585387&width=840,레진코믹스,"['남자친구', '학원', '거짓말', '시작', '언니']"
41,"보스 오빠, 제발!",길거리 동자,"#로맨스
","단짝친구가 하필이면 누군가의 내연녀라니!
친구 대신 해결하로 나간 카페에서 불륜남의 아내와 싸우다 홧김에 의자를 던졌는데, 그만 36억원짜리 한정판 외제차에 꽈당! 수리비를 요구하는 차 주인은 얼굴은 꽃미남, 매너라고는 전혀 찾아 볼 수 없는 변태. 근데 수리비 대신 자신의 여자가 되라고? 자신과 결혼을 하자고? 이게 말이 되는거야!!! 난 그저 평범한 삶을 즐기고 싶다고~ 대체 어디서부터 어긋나고 어디까지 가야하는거야!
ⓒCloud Comics
",https://www.lezhin.com/ko/comic/please_boss_,https://ccdn.lezhin.com/v2/comics/4514622767628288/images/tall.jpg?updated=1633075566487&width=840,레진코믹스,"['누군가', '로맨스', '결혼', '대신', '매너']"
42,살맛 : 전생에 나라를 구했습니다[개정판],스튜디오 스텔라즈,"#환생#로맨스#드라마
","해당 작품은 <살맛 : 전생에 나라를 구했습니다> 성인 버전의 일부 장면을 수정한 개정판입니다. 명문대 교수의 비서로 매일 야근에 시달리는 모태솔로 ""채이""는 급작스런 교수의 호출로 공항에 도착한다. 그런데 갑자기 헐리웃 스타가 내게 키..키스를? 그것도 모자라 중동의 대부호에게 납치까지..! 갑자기 주위에 온통 미남들이라니... 나, 전생에 나라라도 구했나? <엄마의 남자> 스튜디오 스텔라즈의 로맨스 신작.
",https://www.lezhin.com/ko/comic/salmat_15,https://ccdn.lezhin.com/v2/comics/5420909429325824/images/tall.jpg?updated=1620722669455&width=840,레진코믹스,"['나라', '전생', '로맨스', '스타', '리웃']"
43,What Does the Fox Say? [개정판],팀 가지,"#백합#현대물#사내연애#오피스#삼각관계
","[해당 작품은 <What Does the Fox Say? [완전판]> 성인 버전의 일부 장면을 수정한 15세 개정판입니다. 이용에 참고 부탁드립니다.]
붙잡지도, 붙잡히지도 않는 수민과 세주의 오랜 관계 속으로
어느 날 성지가 들어왔다.
백합의 신기원을 연 화제작 『What Does the Fox Say?』
------------------------------------------
""사람 홀리는 재주는 부족해 보인다고 생각했는데…""
게임개발사 헬로 스튜디오의 신입 사원 '주성지'
가는 눈매와 이국적인 외모, 상아색 헤어 덕분에 온 직원의 관심을 받지만
팀장이 출장 중이라 마땅한 업무 분담도 받지 못해
머뭇거리고만 있다.
헬로 스튜디오의 팀장 '성수민'
작은 키, 왼쪽 어깨를 감은 황매화 문신, 워커홀릭.
귀엽다는 말을 싫어하고
넥타이를 머리에 두르는 주사가 있다.
헬로 스튜디오의 사장 '백세주'
수민의 오랜 친구이자 과거의 연인. 현재는 알 수 없다.
밝은 분홍빛 헤어를 지니고 있으며
회식 자리에서 취한 수민은 언제나 세주 몫이다.
",https://www.lezhin.com/ko/comic/wdfs_15,https://ccdn.lezhin.com/v2/comics/5318656876937216/images/tall.jpg?updated=1644552860177&width=840,레진코믹스,"['스튜디오', '백합', '헤어', '신기원', '재주']"
44,너의 HEART를 나에게 줄래?,비아이,"#로맨스#삼각관계#썸#첫사랑#고등학교
","고등학교 입학식, 초등학교때 첫사랑이 었던 류원하가 싸가지 얼짱이 되어 눈앞에 나타났다! 하지만 원하는 나를 기억하지 못하고 무시하기만 하는데..? 진성유와 류원하의 엇갈리는 풋풋한 학원 로맨스!
",https://www.lezhin.com/ko/comic/giveme_ur_heart,https://ccdn.lezhin.com/v2/comics/18/images/tall.jpg?updated=1601537286472&width=840,레진코믹스,"['로맨스', '고등학교', '첫사랑', '사랑', '삼각']"
45,귀엽기만 한 게 아닌 시키모리 양,마키 케이고,"#달달물#고등학교#로맨스
","귀엽다×멋있다=시키모리 양!
이즈미의 여자친구인 같은 고등학교 동급생인 시키모리.
너무나 귀엽고 상냥하며 이즈미와 같이 있을 땐 항상 기뻐 보인다.
그런 식으로 늘 애정 어린 모습을 보여주는 그녀는 불행 체질인 이즈미 때문에 늘 안절부절.
그의 말이나 행동 하나로 인해 신기하게도 멋진 여자친구로 대변신!!
두근두근 & 심쿵 MAX인 사랑스러움 1,000%의 러브코미디!
ⓒ Keigo Maki / Kodansha Ltd. 
",https://www.lezhin.com/ko/comic/shikimori_not_just_cute,https://ccdn.lezhin.com/v2/comics/5146837819392000/images/tall.jpg?updated=1597824220343&width=840,레진코믹스,"['여자친구', '이즈', '러브', '애정', '코미디']"
46,오피움 [개정판],"아지, 정현","#능력녀#시대극#백합
","[해당 작품은 <오피움> 성인 버전의 일부 장면을 수정한 15세 개정판입니다. 이용에 참고 부탁드립니다.]
미군부 시기의 조선, 미국에서 자란 의사 마리아는 조선으로 좌천된 후 의사 이경주를 만나 사랑에 빠지게 된다. 하지만 곧이어 이경주의 목적은 자신의 친우 남편을 죽이고자 하는 피의 복수에 있다는 것을 알게 되는데…
",https://www.lezhin.com/ko/comic/opium_15,https://ccdn.lezhin.com/v2/comics/5706044897820672/images/tall.jpg?updated=1650615695907&width=840,레진코믹스,"['경주', '미국', '미군', '버전', '성인']"
47,밤을 걷는 선비 [컬러] [스크롤],"조주희, 한승희","#뱀파이어#조선#시대극#드라마#로맨스
","인간의 형상을 한 호랑이를 조심하시게. 그자에게 인간의 피는 향기로운 술과 같아 잔을 꺾어 취하게 만들지.' 
오싹하고 아름다운 조선 시대 뱀파이어 이야기!!
조주희,한승희 콤비의 최신작으로 한국 콘텐츠 진흥원 2012 우수 만화 글로벌 프로젝트 선정 작품. 
* 본 내용은 '밤을 걷는 선비' 페이지형 만화와 동일하며, 
사용자의 편의를 위해 스크롤형 웹툰으로 재편집되었습니다.
",https://www.lezhin.com/ko/comic/walk_night,https://ccdn.lezhin.com/v2/comics/4683938548744192/images/tall.jpg?updated=1626750877847&width=840,레진코믹스,"['글로벌', '로맨스', '편의', '시대', '최신']"
48,이윽고 네가 된다,나카타니 니오,"#백합#연애#선후배#성장물#학원
","사람을 좋아하는 마음을 알 수 없어 고민에 빠진 신입생 코이토 유우는 학생회 선배 나나미 토우코가 고백받는 모습을 우연히 보게 된다.
누구의 고백에도 마음이 움직인 적 없다는 토우코에게 공감을 느낀 유우였지만 이윽고, 토우코에게서 생각지도 못한 말을 듣게 된다.
*84화는 심의상 원작 일부가 삭제되어 있음을 알려 드립니다
",https://www.lezhin.com/ko/comic/bloom_into_you,https://ccdn.lezhin.com/v2/comics/5249977139068928/images/tall.jpg?updated=1617864330537&width=840,레진코믹스,"['유우', '고백', '마음', '성장', '이토']"
49,"위황후, 궐을 쓰다 [연재]","구아, 명패","#로맨스#환생#궁정물#동양풍#시대극
","찢어지게 가난한 집 안에서 태어나 온갖 고생을 다하며,
드디어 성공을 쟁취한 위가란.
이제 행복할 일만 남았다고 생각했는데... 그만 교통사고를 당한다.
다시 눈을 뜬 곳은 누군가에 의해 불에 타고 있는 냉궁...
게다가 궐안에 모든 사람들이 다 싫어하는
폐황후 위가란의 몸인데...
눈뜨자 마자 또 죽으라고?! 그럴 순 없지...
내가 있는 곳이 어디든 멋지게 살아남아 주겠어!
프로적응러 위가란이 쓰는 궁궐 생존기.
",https://www.lezhin.com/ko/comic/weiempress,https://ccdn.lezhin.com/v2/comics/6228394159702016/images/tall.jpg?updated=1599714980299&width=840,레진코믹스,"['궁궐', '누군가', '마자', '생존', '적응']"
50,1미터 사이,"이은정, 김병관","#학원#트라우마#얼굴천재#계약관계#로맨스
","어느 날 공부밖에 모르는 전교 1등 모범생 단우가 말한다. “호수와 짝을 하고 싶습니다.” 강렬한 그 말. 외모, 성적 모든 게 완벽한 남자애가 자신에게 다가온다. 모든 상황이 영 어색한 호수. 인생승리라며 친구들은 축하해주는데, 아무리 생각해도 이 남자애가 수상하다. “넌 부족한 것도 아닌데, 왜 내 옆에 있으려고 해? 날 좋아하는 것도 아니잖아?” 의문투성이의 시선으로 봐도 단우는 같은 말만 되풀이 한다. “내 곁에 있어줘.” “1미터 사이에만 있으면 돼.” 그저 자신의 옆에서 안심한 듯 공부에 열중하는 단우. 완벽해 보였던 그와의 학교 생활은 호수가 전혀 생각하지 못했던 방향으로 흘러간다.
",https://www.lezhin.com/ko/comic/1m,https://ccdn.lezhin.com/v2/comics/5950656923107328/images/tall.jpg?updated=1636018122305&width=840,레진코믹스,"['공부', '호수', '남자', '애가', '라며']"
51,citrus 시트러스,사부로우타,"#백합#고등학교#연애#성장물
","외모는 영락없이 노는 여고생이지만 한 번도 사랑을 해본 적 없는 유즈는, 부모님의 재혼으로 전학가게 된다.남자친구가 안 생겨! 하고 불만이 폭발한 전학 첫날, 검은 머리 미인인 학생회장 메이와 최악의 방식으로 만나게 된다. 그후 우연히 메이와 훈남 담임선생님의 키스 장면을 목격하고 마음과는 반대로 그 장면을 머리에서 지울 수 없는 유즈. 게다가 학생회장과 의자매가 되어 같은 방에서 생활하게 되는데…?! 
정반대인 두 여고생이 서로에게 반발하면서도 이끌린다. 자매의 love affair, 시작!
",https://www.lezhin.com/ko/comic/citrus,https://ccdn.lezhin.com/v2/comics/4520115655147520/images/tall.jpg?updated=1627269359550&width=840,레진코믹스,"['학생회장', '머리', '메이', '전학', '린다']"
52,하얀데레,"남별, 프릿슈","#애증#싸이코패스#왕따#고등학교#집착
","좋아하는 사람이 괴로워하고 슬퍼하는 걸 즐기는 서우현에게 최근 흥미로운 상대가 생겼다. 바로 같은 반의 하얀. 전혀 다른 반응을 보이는 하얀을 향한 우현의 괴롭힘은 점점 심해져만 가는데... 사실 이 모든 것은 하얀의 의도대로였다? 끝없는 집착과 질척임 속에서 피어나는, 은밀하고 소름 돋는 사랑 이야기.
",https://www.lezhin.com/ko/comic/hayandere,https://ccdn.lezhin.com/v2/comics/5662308507975680/images/tall.jpg?updated=1612428328436&width=840,레진코믹스,"['우현', '고등학교', '상대', '싸이코', '왕따']"
53,악마공작의 어린신부,"조은재, 지안","#판타지#로맨스#계약관계#결혼
","가문의 영애이자 미성년자인 아리엘은 어쩔 수 없이 악마 공작과 결혼한다. 예상은 했지만 신혼 첫날 밤부터 휘몰아치는 '악마'의 온갖 냉대와 무시에 아리엘은 화가 나 버럭 소리를 질러버리지만 되려 방에서 쫓겨나고 만다. 그리고 다음날 공작은 다짜고짜 아리엘을 연회에 끌고 가는데... 술에 취해 난동을 부리는 이르만 남작을 교수형에 처하라는 악마 공작, 단지 술주정이 교수형의 이유가 된다면 아리엘의 목숨도 위태롭기만 하다... 과연 아리엘은 악마 공작과의 관계를 만회할 수 있을까?
",https://www.lezhin.com/ko/comic/little_bride,https://ccdn.lezhin.com/v2/comics/6203704861851648/images/tall.jpg?updated=1647243335852&width=840,레진코믹스,"['아리엘', '악마', '공작', '교수형', '취해']"
54,모래와 바다의 노래,MISHA,"#로맨스#이세계물#시대극
","영국 후작가문의 영애인 에이비는 어린 나이에 어머니를 여의었지만 오라버니 에일켄과 아버지로부터 넘치는 사랑을 받고 있는 사랑스러운 소녀다. 17세 생일을 맞아 에이비는 에일켄으로부터 뱀 모양의 고대 이집트 황금 팔찌를 선물 받고, 이 신비로운 팔찌는 그녀를 3천 년 전의 고대 이집트로 데려가 버리는데. “버려진 이여, 그대는 길을 잃고 시공을 헤맬 것이니. 맹세가 그대를 그의 곁으로 인도하리라.” 시공을 초월한 영원의 사랑. 황금빛 사막에서 펼쳐지는 아름답고 애절한 애가(愛歌)! 
매월 2, 12, 22일 업데이트
",https://www.lezhin.com/ko/comic/pharaohs_concubine,https://ccdn.lezhin.com/v2/comics/4567715183591424/images/tall.jpg?updated=1610939659103&width=840,레진코믹스,"['에일', '에이', '시공', '황금', '사랑']"
55,구최애로부터 비밀을 사수하라!,"선마, 네치","#현대물#비밀#코믹#연예인#로맨스
","과거 아이돌 팬픽 작가로 꽤 유명했던 '민아'는 자신의 글 쓰는 능력을 갈고 닦아 비엘 소설 작가로 데뷔하여 성공한다.
 그러던 어느 날 자신이 덕질했던 아이돌 '류우빈'이 일반인이 되어 본인의 담당 편집자로 나타난다.
졸지에 덕밍하게 생긴 민아는 그 사실을 감추려 노력하지만,  누군가의 폭로로 인해 자신이 우빈의 극성팬이였던 걸 들키게 되는데...?! 염원하던 아이돌과의 만남은 과연 악연일지, 필연일지?!!
",https://www.lezhin.com/ko/comic/exonepick,https://ccdn.lezhin.com/v2/comics/6430096279011328/images/tall.jpg?updated=1645091903455&width=840,레진코믹스,"['악연', '일지', '졸지', '노력', '누군가']"
